artwork_id,auction_id,date_of_auction,y_true_log,y_pred_log,price_true,price_pred,pct_error
ARTW-001047,AUC-001859,2022-11-19,12.42028039118645,11.438028320571817,247775.00000000006,92782.89148505541,0.6255357018058505
ARTW-002097,AUC-003403,2022-06-05,12.416629313338886,11.435300795698202,246872.00000000017,92530.16592745842,0.6251897099409477
ARTW-001711,AUC-003374,2023-09-04,12.414975274554042,11.441940700334783,246464.00000000017,93146.60833971915,0.6220680978166422
ARTW-000727,AUC-002778,2024-12-15,12.418899158762338,11.446534161560258,247433.00000000012,93575.46247523067,0.6218149459642383
ARTW-001361,AUC-000682,2024-07-22,12.399387718243439,11.44095691939533,242652.00000000017,93055.01655859019,0.6165083471037119
ARTW-001317,AUC-002103,2023-12-12,12.394645455794189,11.439614805392788,241504.0000000001,92930.20854777003,0.6152021972813287
ARTW-001661,AUC-003056,2022-05-01,12.398241392544953,11.44482553045377,242374.00000000015,93415.7113373571,0.6145803125031685
ARTW-000726,AUC-000073,2022-09-28,12.403196604205299,11.451938767277086,243577.99999999985,94082.57549786847,0.6137476475795494
ARTW-001555,AUC-001427,2024-04-18,12.402161496720485,11.457255300426846,243325.99999999985,94584.10596619644,0.6112864800054393
ARTW-001916,AUC-001247,2022-06-16,12.38425648710841,11.442259446788787,239007.99999999983,93176.30354194522,0.6101540386014472
ARTW-001487,AUC-004093,2024-10-13,12.395560132275655,11.453813152767104,241724.99999999983,94259.08976283991,0.6100565114785812
ARTW-000169,AUC-000761,2023-06-08,12.36885029155794,11.431533271806297,235353.99999999994,92182.2084297563,0.60832529538586
ARTW-000846,AUC-003863,2022-07-07,12.393307114184772,11.45746646098786,241180.99999999983,94604.08071910159,0.6077465442174066
ARTW-000402,AUC-000097,2023-07-13,12.381075821516449,11.446653356695391,238249.00000000003,93586.61699908992,0.6071898853758466
ARTW-001121,AUC-001214,2023-02-12,12.37396138177478,11.440492315686454,236560.00000000017,93011.79242998661,0.6068152163088157
ARTW-000280,AUC-003709,2023-03-26,12.374113550817972,11.442255352946649,236596.0,93175.92208955446,0.6061813298214912
ARTW-000975,AUC-002146,2022-01-03,10.98469932652407,11.457181880780922,58964.00000000003,94577.16181612838,0.6039814431878492
ARTW-002232,AUC-002013,2024-04-11,12.375794322848309,11.454101021893358,236994.0,94286.22823849777,0.6021577413837575
ARTW-001691,AUC-002851,2022-09-06,12.363426760304943,11.443237730571994,234081.0000000002,93267.5019886706,0.6015588536076379
ARTW-001328,AUC-003123,2023-12-23,12.351393024179645,11.43345587052628,231280.99999999988,92359.61022987885,0.6006606239601225
ARTW-001794,AUC-002909,2024-02-03,12.363328499310846,11.44596831831415,234057.99999999994,93522.52784370867,0.6004301162801157
ARTW-002039,AUC-002107,2024-02-28,12.310887512348744,11.395196857611769,222099.99999999985,88892.72709148181,0.5997625975169659
ARTW-002075,AUC-000922,2022-02-09,12.351345462062431,11.435865047899325,231270.0000000002,92582.39157433793,0.5996783345252827
ARTW-000523,AUC-003452,2022-02-07,12.349237487122934,11.4353848683085,230783.0,92537.94559113556,0.5990261605441668
ARTW-001486,AUC-002124,2022-04-07,12.3667533865943,11.454261139507354,234860.99999999983,94301.32649322963,0.5984802649514832
ARTW-002192,AUC-002875,2024-01-10,12.304967302504389,11.392526024162947,220789.00000000015,88655.6235247891,0.5984599616611832
ARTW-001590,AUC-002450,2022-05-01,12.335068141511757,11.42838118102462,227535.99999999983,91892.09605870981,0.596142605747179
ARTW-000424,AUC-003949,2022-01-08,12.33067239451348,11.424014502216359,226538.0,91491.70325313444,0.5961308775872726
ARTW-000300,AUC-003273,2022-02-22,12.347849947008546,11.44516772743154,230462.99999999983,93447.68372376505,0.5945219678483525
ARTW-000240,AUC-002808,2022-12-20,12.345582382191102,11.44518718969543,229941.00000000017,93449.50246440615,0.5935935632862079
ARTW-000914,AUC-003355,2023-01-14,12.356120635107166,11.457052802051441,232376.99999999994,94564.95457502904,0.5930537248736792
ARTW-000191,AUC-001971,2024-06-06,12.336934227379478,11.43805991092145,227960.99999999985,92785.82260692501,0.5929750149941215
ARTW-001634,AUC-002715,2023-06-13,10.97157190283528,11.437075331211135,58195.00000000001,92694.51154288858,0.5928260424931449
ARTW-001081,AUC-003572,2022-03-06,10.928668563118356,11.39363324475958,55751.000000000044,88753.84032818343,0.5919685804413081
ARTW-001803,AUC-001501,2024-02-27,12.339829637705204,11.44464106994063,228622.00000000003,93398.4812320339,0.5914720314228994
ARTW-000252,AUC-002064,2024-11-13,12.32188485148803,11.432183828753274,224556.00000000003,92242.19836771465,0.5892240760981019
ARTW-002003,AUC-000634,2023-05-27,10.96531482599557,11.428222036269181,57831.99999999998,91877.47291804006,0.5886961010865973
ARTW-002032,AUC-001305,2024-02-03,12.312552035015164,11.427913107361196,222469.9999999998,91849.09338558879,0.5871394193123168
ARTW-000290,AUC-001514,2022-03-25,12.321840318373198,11.439800581775138,224546.0000000001,92947.47457526189,0.5860648839201684
ARTW-001167,AUC-000802,2022-10-05,12.31874933261824,11.436830917157994,223853.0,92671.85822571174,0.5860146693333941
ARTW-001968,AUC-004495,2024-08-11,12.327267631635767,11.445433508917926,225767.99999999994,93472.52395471645,0.585979749323569
ARTW-000319,AUC-004335,2024-05-03,12.326022221431293,11.445134793114725,225487.00000000015,93444.60610588924,0.5855876121200373
ARTW-001603,AUC-003271,2023-04-24,10.979155283209122,11.439778660761574,58637.99999999997,92945.43707282208,0.5850717465265208
ARTW-002204,AUC-004392,2023-02-17,12.320110900461668,11.441263237225234,224157.99999999983,93083.52564183934,0.5847414518248761
ARTW-002211,AUC-001263,2023-09-12,12.315801107804685,11.438082959969032,223193.99999999988,92787.9612794614,0.5842721521211975
ARTW-000449,AUC-001296,2024-06-07,12.316016143263965,11.440752497156295,223242.0000000001,93035.99578353055,0.5832504825098749
ARTW-000349,AUC-001976,2023-05-17,12.313356310749848,11.438747987095716,222648.99999999985,92849.6889787914,0.5829772917067156
ARTW-001945,AUC-000438,2023-08-25,12.312871126819685,11.438609121888247,222540.99999999994,92836.79614380647,0.5828328436386712
ARTW-000813,AUC-002473,2024-08-22,12.316231132492938,11.442432984323323,223290.00000000015,93192.47470458788,0.5826392820789654
ARTW-000046,AUC-001437,2023-06-28,12.30926982285814,11.43626399071507,221741.00000000015,92619.33442181558,0.5823084841242011
ARTW-001425,AUC-003692,2022-09-21,12.304496155706266,11.434546540932159,220684.99999999988,92460.40016843569,0.5810299740877914
ARTW-001094,AUC-000062,2024-11-06,12.309364523030698,11.442933827351494,221761.9999999998,93239.1616971161,0.579553026681234
ARTW-001656,AUC-000452,2023-05-26,12.317435113383635,11.452219988249281,223559.00000000003,94109.03749309714,0.5790416064971792
ARTW-001553,AUC-001408,2024-01-27,10.985665534740813,11.442366679066122,59020.99999999998,93186.2956921309,0.5788667710159253
ARTW-000461,AUC-001298,2024-01-14,12.293671350009241,11.430265761303525,218308.9999999998,92065.43926359797,0.5782792314398487
ARTW-001364,AUC-000021,2024-03-19,12.294271234171744,11.43313781229181,218439.9999999999,92330.2388484069,0.577319910051241
ARTW-000686,AUC-004164,2024-08-14,12.29283732542591,11.43389506922761,218126.99999999994,92400.18379922307,0.5763927262593668
ARTW-000948,AUC-001220,2024-04-28,10.980092785941148,11.435154795865275,58692.99999999999,92516.65737883936,0.5762809428524589
ARTW-000928,AUC-004462,2023-05-07,12.291672193024066,11.443015906780508,217872.9999999999,93246.81511043893,0.5720129841217637
ARTW-000418,AUC-000850,2022-01-07,12.292695196936933,11.44452187881746,218095.9999999999,93387.34950637695,0.5718062252110218
ARTW-000881,AUC-001478,2023-12-28,12.287491329191333,11.44041725952281,216964.0,93004.81150860092,0.5713352836940648
ARTW-000938,AUC-003442,2023-01-10,12.279025665268763,11.432774668693629,215135.00000000006,92296.71543738147,0.5709823346392663
ARTW-001715,AUC-000051,2024-12-02,12.280098828624975,11.43974319778297,215365.99999999988,92942.140973758,0.568445618278846
ARTW-001279,AUC-003732,2022-04-27,12.28110126518647,11.440870222706096,215582.00000000003,93046.94925975037,0.5683918450531568
ARTW-001101,AUC-003296,2023-10-16,12.274796147407056,11.436057422291583,214226.99999999997,92600.20396129384,0.5677472776013581
ARTW-001158,AUC-001323,2024-04-22,12.242896257160657,11.404615553146835,207501.00000000017,89733.9454127317,0.5675493351225699
ARTW-000017,AUC-001553,2022-02-20,12.260215127126214,11.423611523176996,211125.99999999983,91454.8410393174,0.5668234085838908
ARTW-001003,AUC-003922,2022-05-11,12.272024230322877,11.43878987871235,213634.00000000017,92853.57872573166,0.5653614184739715
ARTW-000044,AUC-001934,2023-09-26,12.227785212435824,11.39543467672389,204389.00000000017,88913.87023275369,0.5649772236629486
ARTW-002145,AUC-003581,2023-07-20,12.269742039085765,11.438348710512688,213146.99999999997,92812.6232731907,0.5645604992179543
ARTW-002124,AUC-003278,2023-03-13,12.257117409036484,11.428157125998883,210473.00000000015,91871.50925508194,0.5634997873595099
ARTW-001544,AUC-002673,2024-05-12,12.263732877882592,11.43547567406731,211869.9999999999,92546.34904184462,0.5631927642335175
ARTW-000026,AUC-002138,2022-02-27,12.26600526326112,11.438375424264438,212352.0,92815.10270639909,0.5629186317698958
ARTW-001243,AUC-001404,2023-11-09,12.272501566236024,11.444921675685901,213736.00000000003,93424.69334053506,0.5628967822896702
ARTW-000446,AUC-000144,2024-03-15,12.267760231611634,11.441050496281186,212725.00000000017,93063.72485827134,0.5625162775495534
ARTW-000419,AUC-001141,2024-03-17,12.255343646460032,11.428635602624825,210099.99999999997,91915.4786216453,0.5625155705776044
ARTW-000107,AUC-003049,2024-02-03,12.264831999403704,11.438797040549073,212102.99999999983,92854.24373744472,0.5622209787817957
ARTW-000962,AUC-003476,2023-07-12,12.258646120137243,11.433156984846585,210795.00000000017,92332.00909111122,0.5619819773186692
ARTW-000801,AUC-001799,2022-08-15,12.252393095798679,11.428239560876241,209481.00000000017,91879.08306628375,0.5613965798030195
ARTW-000740,AUC-000490,2022-08-02,12.270117294733074,11.447186091723509,213226.99999999983,93636.48768361424,0.5608600801792722
ARTW-001080,AUC-004123,2022-08-23,12.272478172726785,11.450311231475602,213730.99999999997,93929.57565055172,0.5605243242648388
ARTW-000574,AUC-002527,2024-10-08,12.260035124473058,11.439061248606967,211087.99999999994,92878.78008226513,0.559999715368637
ARTW-000706,AUC-000672,2023-03-24,12.264393439100528,11.443488634489126,212009.99999999983,93290.90635716572,0.5599693110836008
ARTW-001185,AUC-000700,2023-03-14,12.259428561251049,11.439866399111965,210959.99999999997,92953.59239764774,0.5593781171897623
ARTW-001339,AUC-003173,2024-01-15,12.25083566400369,11.431761669423068,209155.00000000015,92203.26525944132,0.559162987930285
ARTW-001474,AUC-002001,2024-03-19,12.255077072457986,11.436857830422918,210043.99999999983,92674.35238845926,0.5587860048920258
ARTW-001410,AUC-000447,2023-02-12,12.264077367816748,11.446731241149307,211943.00000000006,93593.90630339121,0.55840057796959
ARTW-002052,AUC-004020,2022-04-14,12.25537220374595,11.439199742862554,210105.99999999994,92891.64428905556,0.5578820010420664
ARTW-000743,AUC-001618,2022-11-22,12.257516428593735,11.44181845988498,210557.0,93135.22263008892,0.5576721617894969
ARTW-000375,AUC-002696,2024-05-12,11.009753808057733,11.45289282722777,60460.00000000002,94172.37970175332,0.5575980764431573
ARTW-001134,AUC-001049,2023-11-01,12.253919507787362,11.441662573928664,209801.00000000017,93120.70513252297,0.556147467683553
ARTW-001039,AUC-000586,2023-02-28,12.254281688500432,11.442275414845012,209877.00000000006,93177.79141424624,0.5560361954180486
ARTW-000605,AUC-001334,2022-05-04,12.244023321758648,11.434141194634725,207735.00000000017,92422.92887715949,0.5550921660906472
ARTW-001142,AUC-003215,2023-08-22,12.264605669715827,11.454976593509349,212054.99999999985,94368.81961134834,0.5549795118655613
ARTW-000635,AUC-002996,2023-12-09,12.195956650955528,11.386874317372385,197985.99999999985,88155.97554549464,0.5547363169845609
ARTW-000705,AUC-001343,2023-05-05,12.26253804151093,11.45523357136442,211616.99999999988,94393.07368142156,0.5539438056421667
ARTW-002016,AUC-001309,2024-01-20,12.246523371138656,11.439360393464483,208255.00000000015,92906.56874705484,0.5538807291683043
ARTW-000062,AUC-001090,2024-04-26,12.243228728801238,11.436117104137448,207570.00000000003,92605.73073699806,0.5538578275425252
ARTW-001686,AUC-003878,2024-02-16,12.2405223802594,11.43398416995623,207009.00000000003,92408.41717881948,0.5536019343177375
ARTW-001831,AUC-000203,2024-01-06,12.243411781935329,11.437290805153904,207607.99999999983,92714.4871622731,0.5534156334906498
ARTW-000042,AUC-000412,2024-04-12,12.259547059545998,11.453490257070696,210985.00000000012,94228.65849883892,0.5533869303560022
ARTW-001092,AUC-003487,2022-12-12,12.232310405229095,11.43130642864418,205316.00000000012,92161.29967085627,0.5511246095245562
ARTW-000590,AUC-002605,2023-12-11,12.229784289323069,11.433839670505758,204798.00000000006,92395.06503353086,0.5488478157329132
ARTW-001134,AUC-002579,2023-09-12,12.232748655740096,11.441662573928664,205405.99999999985,93120.70513252297,0.5466505110243954
ARTW-002115,AUC-003550,2022-10-04,12.228215669215805,11.439110708483389,204476.9999999999,92883.37401831693,0.545751482962304
ARTW-002101,AUC-003389,2022-12-06,12.226169347229296,11.43807524759949,204059.00000000006,92787.24565946222,0.545292069159105
ARTW-002010,AUC-002451,2022-08-10,12.23972983401827,11.45183513955563,206845.00000000006,94072.82633646358,0.5452013520439771
ARTW-000661,AUC-003247,2023-02-25,12.238060533986511,11.452434667785033,206499.99999999994,94129.24316104985,0.5441683139900733
ARTW-000742,AUC-001442,2024-05-24,12.21268573080042,11.433754958166853,201326.00000000003,92387.23827827227,0.5411062740119396
ARTW-001143,AUC-000998,2024-01-11,12.230331017510274,11.453175575456104,204910.00000000003,94199.010822794,0.5402908065843834
ARTW-000075,AUC-000481,2022-11-10,12.216250673230725,11.440951293684575,202045.00000000015,93054.49305382965,0.5394367935171394
ARTW-000498,AUC-000238,2023-04-27,12.208898648619236,11.435926135157072,200564.99999999988,92588.04741259014,0.5383638849620312
ARTW-001859,AUC-002412,2022-01-20,12.211721659762176,11.440304062568242,201132.00000000015,92994.28412982578,0.5376455057881107
ARTW-000278,AUC-003605,2022-12-15,12.231438202374468,11.46176410371741,205136.99999999988,95011.53447463766,0.5368386274799879
ARTW-000110,AUC-001678,2024-07-10,12.210940776927034,11.441674252483407,200974.99999999988,93121.79266580459,0.5366498685617384
ARTW-001640,AUC-001279,2024-09-07,12.208913606177166,11.439953599504717,200567.99999999997,92961.69842803228,0.5365078256350351
ARTW-002106,AUC-001983,2023-01-12,12.211343728928965,11.443685635193336,201056.00000000003,93309.2867388298,0.5359039932216408
ARTW-001547,AUC-000464,2024-09-20,11.015739726908272,11.444502336677493,60822.99999999998,93385.52451601179,0.5353653143714027
ARTW-000227,AUC-003784,2023-12-20,12.208140506032173,11.443892871767945,200413.00000000012,93328.62604686605,0.5343185020589184
ARTW-000671,AUC-001647,2024-12-27,11.025946567678519,11.453976574467694,61447.00000000005,94274.49516576098,0.534240811850227
ARTW-002043,AUC-002054,2023-11-18,12.209327343250669,11.448366488992129,200650.99999999988,93747.08237831283,0.5327853717234756
ARTW-000215,AUC-003896,2022-10-15,12.202957799429985,11.443131979356533,199377.00000000012,93257.63925272842,0.5322547773678591
ARTW-000683,AUC-003600,2024-10-17,12.202190118265948,11.444758359018065,199223.99999999983,93409.43661348127,0.5311336153601908
ARTW-001965,AUC-002669,2024-09-25,12.192992471824816,11.436229603102918,197399.99999999988,92616.14948443964,0.530819911426344
ARTW-000046,AUC-002408,2023-01-11,12.192951944359855,11.43626399071507,197392.0000000001,92619.33442181558,0.5307847611766661
ARTW-001138,AUC-000671,2023-07-04,12.204190876112156,11.448043583358876,199623.0000000001,93716.81548134501,0.5305309734782817
ARTW-001929,AUC-001968,2024-09-10,12.198347886254288,11.442966164863636,198459.9999999999,93242.17690072891,0.5301714355500909
ARTW-000807,AUC-002133,2022-10-24,12.192212029466985,11.440726419072165,197245.99999999988,93033.56958856276,0.5283373574695415
ARTW-000471,AUC-004171,2024-12-13,12.195163355022137,11.443816659074914,197828.99999999985,93321.51341576525,0.5282718235659821
ARTW-001795,AUC-003396,2024-01-27,12.184072405250506,11.438171817861852,195646.99999999985,92796.20667736653,0.5256957342695436
ARTW-000379,AUC-001762,2024-08-04,12.187867940875327,11.442415974199863,196390.99999999988,93190.88948555983,0.525482891346549
ARTW-001142,AUC-001796,2022-06-16,12.19962188403471,11.454976593509349,198712.99999999994,94368.81961134834,0.5250999199279948
ARTW-002027,AUC-001073,2022-11-26,12.203063121452164,11.458864367468383,199397.99999999997,94736.42225352238,0.5248878010134385
ARTW-001338,AUC-002238,2023-02-13,12.187929041293884,11.444875916194897,196403.00000000003,93420.41832617314,0.5243432212024607
ARTW-000980,AUC-003592,2024-09-20,12.197238741240884,11.455052621175948,198240.00000000003,94375.99460127624,0.5239306164180981
ARTW-000913,AUC-002285,2024-11-07,12.177451953125967,11.437098801609315,194356.00000000015,92696.68716898526,0.5230572394524214
ARTW-001519,AUC-002707,2023-01-05,12.175768065265318,11.436739710734232,194029.0,92663.40625117614,0.5224249661072513
ARTW-002002,AUC-003774,2022-06-28,12.17444781051196,11.435634887906739,193772.99999999997,92561.08503367023,0.5223220725608302
ARTW-001711,AUC-000437,2022-07-04,12.180729196191507,11.441940700334783,194994.00000000017,93146.60833971915,0.5223103872954087
ARTW-000283,AUC-003069,2023-08-10,12.190110932469908,11.452736625784546,196831.99999999988,94157.67083273387,0.5216343336818509
ARTW-000696,AUC-001670,2022-05-11,12.181252149763097,11.444102679756567,195095.99999999988,93348.20940228613,0.5215267898763368
ARTW-001460,AUC-003189,2024-12-04,12.18022136193974,11.443115966972451,194894.99999999994,93256.14597153329,0.521505703216946
ARTW-000994,AUC-002640,2024-09-13,12.176880675997284,11.440491260937076,194245.00000000006,93011.69432485342,0.5211629935141013
ARTW-001635,AUC-003717,2024-10-11,12.17012935575268,11.434930866360181,192937.99999999994,92495.94226505926,0.5205924065499835
ARTW-000046,AUC-002301,2024-03-14,12.171367322641077,11.43626399071507,193176.9999999999,92619.33442181558,0.5205467813362066
ARTW-001410,AUC-002871,2023-11-15,12.17915355617891,11.446731241149307,194687.00000000006,93593.90630339121,0.5192595997504138
ARTW-002145,AUC-002724,2024-11-05,12.170657880559014,11.438348710512688,193040.00000000003,92812.6232731907,0.5192052254807776
ARTW-000319,AUC-001497,2023-07-12,12.177405645514787,11.445134793114725,194346.99999999983,93444.60610588924,0.5191867839179956
ARTW-000292,AUC-003473,2023-05-23,12.171631293015817,11.440873348931946,193228.00000000003,93047.24014910938,0.5184588147209029
ARTW-001501,AUC-002059,2024-11-13,10.963376337755056,11.380657145319063,57720.00000000002,87609.58871127258,0.517837642260439
ARTW-001772,AUC-000519,2024-12-13,12.176396636420172,11.451326558926526,194150.99999999988,94024.99437491872,0.5157120263355904
ARTW-000800,AUC-001610,2022-09-13,12.167960517669087,11.44304916260104,192520.00000000012,93249.91619460759,0.5156351745553317
ARTW-001875,AUC-002957,2022-08-17,12.171729617107628,11.447428578783777,193247.0000000001,93659.19631589696,0.5153394551227346
ARTW-002070,AUC-003092,2023-04-24,12.157496708412488,11.436141595400738,190515.99999999994,92607.9988205969,0.5139095990856573
ARTW-001506,AUC-002380,2023-03-13,12.160975902276737,11.440767065488453,191179.99999999985,93037.35118726111,0.5133520703668731
ARTW-001993,AUC-001540,2023-09-08,12.159918753340103,11.440735373176338,190978.0,93034.4026335201,0.5128527755368676
ARTW-000925,AUC-001396,2023-05-10,12.156814121697476,11.438247956176946,190386.0,92803.27236930994,0.5125520134394864
ARTW-000390,AUC-003045,2023-02-26,12.153162254873267,11.43660838346604,189692.00000000017,92651.23768689428,0.5115701363953451
ARTW-000559,AUC-000176,2022-01-16,12.164880790953452,11.450412338601675,191927.99999999983,93939.073181232,0.5105504502665995
ARTW-000562,AUC-003718,2022-01-16,12.13760106671801,11.425968023522977,186762.99999999985,91670.61089138483,0.5091607497663622
ARTW-001461,AUC-001714,2023-01-07,12.15377358236884,11.443604975647203,189808.0,93301.76067698028,0.5084413687674899
ARTW-002158,AUC-001715,2024-08-23,12.146094377282258,11.438054038787843,188355.9999999999,92785.27775190551,0.5073940954792757
ARTW-000015,AUC-003124,2023-01-24,12.143505513261344,11.437582151900603,187868.99999999985,92741.50345318964,0.5063501511521874
ARTW-000152,AUC-004015,2023-07-28,12.13980997222946,11.434760234808062,187176.00000000017,92480.16071468775,0.5059187037083405
ARTW-000910,AUC-002560,2023-04-02,12.142861243380505,11.442028730020368,187747.99999999988,93154.80845531584,0.5038306216028086
ARTW-001188,AUC-000455,2022-02-02,12.145616447029736,11.44823272152365,188266.0000000001,93734.54277337271,0.502116458769121
ARTW-002114,AUC-003464,2024-09-12,12.152656045893067,11.455884559423406,189596.00000000015,94454.54310198578,0.5018115197473274
ARTW-000954,AUC-001202,2024-10-12,12.149909618481322,11.455626089642648,189075.9999999999,94430.13235332508,0.5005704988823271
ARTW-000686,AUC-003540,2023-09-14,12.12237033299731,11.43389506922761,183940.00000000015,92400.18379922307,0.4976612819439872
ARTW-001854,AUC-000773,2023-10-09,12.128597472250762,11.441910570993569,185088.99999999994,93143.80190592243,0.4967620879364929
ARTW-000646,AUC-001557,2023-03-16,12.13214081170934,11.445642365396285,185746.00000000015,93492.04854459703,0.49666723081736913
ARTW-000606,AUC-000943,2024-07-02,11.033016943838959,11.434793139682482,61882.99999999998,92483.20384573392,0.494484815631659
ARTW-000526,AUC-002961,2024-04-04,12.127278324963756,11.445773386427762,184845.00000000003,93504.298902763,0.49414753494677716
ARTW-001520,AUC-003877,2024-10-25,11.033695402793988,11.434881930888663,61924.99999999999,92491.41599432401,0.4936038109701093
ARTW-001189,AUC-003373,2024-05-08,12.12787323793472,11.447584693488421,184955.0,93673.81919117499,0.4935318364403504
ARTW-001221,AUC-002336,2022-06-17,12.135741378791742,11.45614950355617,186416.0,94479.57185940238,0.4931788480634582
ARTW-001082,AUC-004261,2023-02-15,12.115431050903087,11.436157800184146,182667.99999999997,92609.49954152387,0.49301738924429084
ARTW-001812,AUC-003967,2024-12-13,12.063944405680132,11.38499502375497,173500.9999999999,87990.4582805049,0.4928533075860949
ARTW-000180,AUC-002027,2023-05-24,12.116733105926526,11.437996882952573,182905.99999999994,92779.97462625273,0.4927450459457166
ARTW-001892,AUC-001701,2024-10-19,12.11538178024567,11.437952759277037,182659.00000000003,92775.88087894862,0.49208152415731715
ARTW-001014,AUC-001111,2024-03-10,12.117372570765454,11.440273925067558,183022.99999999988,92991.4815266187,0.4919136855661924
ARTW-001976,AUC-001315,2024-01-02,12.11497109699988,11.438184139134815,182584.0,92797.35006412424,0.4917553013181646
ARTW-000512,AUC-000820,2023-06-13,12.062837177443422,11.387119173167678,173309.00000000015,88177.56393476568,0.4912118589642453
ARTW-000875,AUC-004470,2024-07-12,12.11046992293938,11.43528774529802,181763.99999999997,92528.95836659329,0.4909390288143235
ARTW-000385,AUC-000894,2023-07-14,12.12145657930999,11.44714368617705,183771.99999999988,93632.51701896965,0.4904962833349492
ARTW-001122,AUC-000612,2022-03-05,12.078688036947506,11.405106060395575,176078.00000000006,89777.97185068269,0.49012385504899725
ARTW-001769,AUC-000614,2023-02-10,12.111987215413667,11.439569791756751,182040.00000000003,92926.0254703205,0.4895296337600501
ARTW-000093,AUC-002475,2024-09-24,12.113255355891539,11.440900560369501,182271.00000000015,93049.77215993546,0.4894976592001175
ARTW-000673,AUC-001763,2023-09-06,12.100517666521132,11.428323621329254,179964.0000000001,91886.80687231792,0.4894156227227786
ARTW-001190,AUC-002062,2024-06-26,11.048808475413166,11.446536221101733,62868.000000000044,93575.65520003461,0.48844651014879664
ARTW-000037,AUC-003752,2023-07-24,12.10463774787482,11.434549799439942,180707.0000000001,92460.70145511869,0.4883391265688731
ARTW-001223,AUC-000184,2023-03-21,12.114308172272343,11.444644505333574,182462.9999999999,93398.80209650387,0.4881219639241714
ARTW-001630,AUC-002267,2023-10-27,11.044696260501281,11.441339970099115,62609.99999999998,93090.66855905042,0.486833869334778
ARTW-000804,AUC-003252,2024-11-11,11.039331397809566,11.43550416889891,62275.00000000002,92548.9862005431,0.4861338611086804
ARTW-001293,AUC-003698,2022-08-06,12.103652247930704,11.439433733797415,180529.0,92913.38286895059,0.4853271060663351
ARTW-001705,AUC-002641,2023-05-19,12.051481035174003,11.387768228517896,171352.00000000012,88234.81528109852,0.48506690741223646
ARTW-001275,AUC-000978,2022-10-17,12.096408437816294,11.433981659295052,179226.0,92408.18517037456,0.48440413126234716
ARTW-001196,AUC-002820,2024-06-14,12.10903297101169,11.447959220099637,181502.99999999997,93708.9094744752,0.48370600224527854
ARTW-000375,AUC-001240,2022-06-12,12.11119587179187,11.45289282722777,181895.9999999999,94172.37970175332,0.482273498582963
ARTW-001196,AUC-001348,2024-08-10,12.104482789768541,11.447959220099637,180679.00000000015,93708.9094744752,0.48135140511916097
ARTW-000791,AUC-001889,2024-03-14,12.09236628891434,11.43623252357239,178503.0000000001,92616.41997039223,0.4811492245486508
ARTW-000902,AUC-002470,2023-06-11,12.092254240329956,11.436224548284429,178482.99999999994,92615.68132274326,0.481095222947041
ARTW-001821,AUC-002445,2024-03-13,12.08893752493149,11.433221315906652,177891.99999999994,92337.94916252868,0.4809325368058783
ARTW-002208,AUC-001806,2022-08-09,12.095615832447598,11.441371413483257,179083.99999999985,93093.59572216505,0.48016798975807373
ARTW-000554,AUC-004288,2024-06-12,12.091957250848486,11.438177693991538,178430.00000000015,92796.75196738956,0.47992629060477787
ARTW-001256,AUC-002975,2023-07-08,12.05328270614224,11.400896382334123,171660.99999999988,89400.82567146418,0.47920129982078497
ARTW-002169,AUC-001425,2022-03-03,12.10428905836269,11.457145058761109,180644.00000000006,94573.67932129669,0.4764637667384654
ARTW-000030,AUC-002286,2024-12-08,12.035195352620477,11.391442596117692,168583.9999999999,88559.62246697451,0.47468548339715183
ARTW-000346,AUC-003585,2022-12-28,12.087930795507614,11.447736365881797,177712.99999999988,93688.0281527271,0.4728127477858842
ARTW-000737,AUC-001127,2023-11-22,12.07967574180625,11.439542312063761,176251.99999999994,92923.4718992759,0.4727806101532128
ARTW-001546,AUC-004337,2022-01-22,12.077318395596421,11.438219801931082,175836.99999999988,92800.65957178923,0.4722347425639126
ARTW-001285,AUC-002106,2022-09-10,12.043947756035498,11.405830516200155,170066.00000000012,89843.03631328724,0.47171664934033153
ARTW-000318,AUC-002403,2024-03-26,11.061311700836084,11.447427324207892,63659.00000000002,93659.078812147,0.47126217521712505
ARTW-000906,AUC-001783,2024-11-09,12.033871702120196,11.396768887269419,168360.99999999985,89032.58056495128,0.4711804956910962
ARTW-000774,AUC-000622,2023-07-17,12.08515846294558,11.44961052890747,177220.99999999985,93863.7813087914,0.4703574558952298
ARTW-001796,AUC-000175,2024-06-02,12.069760246632788,11.434731200637009,174512.99999999997,92477.47563982802,0.47008259762981536
ARTW-000003,AUC-001672,2023-06-28,11.053299797902628,11.43852295133682,63151.0,92828.79660438681,0.46994974908373277
ARTW-002162,AUC-002246,2022-08-03,12.071266154598934,11.438413364169493,174775.9999999999,92818.62420732572,0.46892808962714694
ARTW-000051,AUC-000877,2022-06-14,12.065965393542513,11.433959463562285,173852.0,92406.13410355791,0.4684781647403659
ARTW-000487,AUC-002485,2023-11-10,12.067838785042973,11.436383969154685,174178.0000000001,92630.44753166962,0.4681851466220213
ARTW-000947,AUC-003303,2024-01-25,12.064019329963417,11.437295950240465,173514.00000000006,92714.9641927073,0.46566291946063565
ARTW-001603,AUC-003788,2022-06-27,12.065844594543272,11.439778660761574,173831.0,92945.43707282208,0.46531149753023293
